id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag
id2994610,2,12/3/2016 18:58,12/3/2016 19:23,6,-74.00211334,40.75061035,-74.00544739,40.71998978,N
id2634556,2,12/3/2016 20:05,12/3/2016 20:17,1,-73.98890686,40.74827957,-73.98206329,40.77445984,N
id0090483,2,12/3/2016 20:11,12/3/2016 20:13,1,-73.9777832,40.74599075,-73.97424316,40.75131607,N
id1107589,1,12/3/2016 20:17,12/3/2016 20:36,1,-74.00422668,40.74222946,-74.0042572,40.70736694,N
id0970832,1,12/3/2016 20:39,12/3/2016 21:05,1,-74.00824738,40.7473526,-73.97944641,40.71875,N
id1856963,1,12/3/2016 21:07,12/3/2016 21:16,3,-73.98789215,40.73610306,-73.97872162,40.74503326,N
id3343832,1,12/3/2016 21:08,12/3/2016 21:18,3,-73.99005127,40.74186325,-73.97853088,40.75235748,N
id0353273,2,12/3/2016 21:23,12/3/2016 21:30,1,-74.00673676,40.73590851,-74.00119019,40.73177338,N
id3838973,1,12/3/2016 21:25,12/3/2016 21:31,3,-73.98712921,40.74966049,-73.97174072,40.74464035,N
id1686602,2,12/3/2016 21:28,12/3/2016 21:38,1,-73.98226929,40.75648117,-73.97913361,40.78010178,N
id3398421,1,12/3/2016 21:47,12/3/2016 22:02,1,-73.9823761,40.77129745,-73.97827148,40.74996185,N
id1354014,1,12/3/2016 21:51,12/3/2016 21:57,2,-73.97975159,40.75463104,-73.96982574,40.75805283,N
id2764773,2,12/3/2016 21:55,12/3/2016 22:07,2,-73.99015045,40.75600052,-73.97750854,40.75077057,N
id3498862,2,12/3/2016 22:04,12/3/2016 22:11,1,-73.98594666,40.74668121,-73.98709106,40.73352814,N
id0280174,2,12/3/2016 22:10,12/3/2016 22:34,1,-73.96311188,40.76921082,-73.99624634,40.69094086,N
id2845772,1,12/3/2016 22:10,12/3/2016 22:14,1,-73.96627045,40.76199722,-73.95668793,40.76680756,N
id3778153,1,12/3/2016 23:10,12/3/2016 23:19,1,-74.00354767,40.72535706,-74.00422668,40.74749756,N
id2335950,2,12/3/2016 23:11,12/3/2016 23:30,4,-73.98371124,40.77362061,-74.00344849,40.72771835,N
id3775954,2,12/3/2016 23:11,12/3/2016 23:54,1,-73.94071198,40.79315186,-73.917099,40.68851089,N
id3638368,1,12/3/2016 23:30,12/3/2016 23:31,1,-73.99925232,40.74405289,-73.99932098,40.74436951,N
id2533158,1,12/3/2016 23:53,12/3/2016 23:57,1,-73.98667145,40.73392105,-73.99158478,40.7265892,N
id2009876,1,12/4/2016 1:07,12/4/2016 1:14,1,-73.98949432,40.72037506,-73.98077393,40.68846512,Y
id1694204,1,12/4/2016 5:34,12/4/2016 5:58,1,-73.95218658,40.81064606,-73.78931427,40.64228439,N
id0069907,1,12/4/2016 6:05,12/4/2016 6:07,1,-73.98193359,40.75774384,-73.99028015,40.76156998,N
id1058597,2,12/4/2016 6:44,12/4/2016 6:52,1,-73.98277283,40.71976089,-74.01383972,40.71366119,N
id1559926,2,12/4/2016 7:12,12/4/2016 7:27,1,-73.97125244,40.75099945,-73.87303925,40.77437973,N
id2074043,2,12/4/2016 7:38,12/4/2016 7:55,1,-73.97470856,40.79309845,-73.95217896,40.78979874,N
id2239132,2,12/4/2016 7:40,12/4/2016 7:44,2,-73.9733429,40.7483902,-73.97857666,40.74103928,N
id3295439,1,12/4/2016 7:56,12/4/2016 8:10,1,-73.99143982,40.74993134,-73.97914886,40.75553513,N
id1260424,1,12/4/2016 8:32,12/4/2016 9:33,2,-73.98553467,40.76099014,-73.78881073,40.64145279,N
id2088213,1,12/4/2016 8:36,12/4/2016 8:54,1,-73.99401855,40.7510643,-73.9802475,40.76143265,N
id1684890,1,12/4/2016 8:47,12/4/2016 8:56,1,-74.00788879,40.71504974,-73.99782562,40.72565079,N
id1821980,2,12/4/2016 8:47,12/4/2016 9:00,2,-73.98374176,40.76578903,-73.97575378,40.75498962,N
id2091390,1,12/4/2016 9:15,12/4/2016 9:19,1,-73.99919891,40.73386765,-73.99346924,40.7421608,N
id1958439,2,12/4/2016 9:17,12/4/2016 9:37,1,-73.98238373,40.77767944,-73.97158051,40.76388931,N
id3331830,1,12/4/2016 9:21,12/4/2016 9:35,1,-73.96486664,40.75579071,-73.97580719,40.75735474,N
id1214618,1,12/4/2016 9:29,12/4/2016 10:02,1,-73.95956421,40.77772903,-74.00054169,40.74230957,N
id3065943,1,12/4/2016 9:29,12/4/2016 9:53,1,-73.98468781,40.76464844,-73.96305084,40.76509857,N
id2839377,1,12/4/2016 10:04,12/4/2016 10:34,1,-73.98055267,40.78300858,-73.96295166,40.76756668,N
id2939783,1,12/4/2016 10:11,12/4/2016 10:34,1,-73.99006653,40.75193405,-73.98975372,40.72386932,N
id2824490,1,12/4/2016 10:23,12/4/2016 10:37,1,-73.9834137,40.74768066,-73.97247314,40.75721359,N
id0926920,2,12/4/2016 10:28,12/4/2016 10:35,1,-73.99198151,40.73114014,-74.00640869,40.72501373,N
id1648016,2,12/4/2016 10:32,12/4/2016 10:47,1,-73.97608948,40.74465942,-73.99292755,40.7298584,N
id2406197,1,12/4/2016 10:49,12/4/2016 11:04,1,-73.98132324,40.75941467,-73.95916748,40.78343582,N
id1698499,2,12/4/2016 10:49,12/4/2016 11:18,1,-73.96569824,40.79071045,-73.95639801,40.76332855,N
id2540850,2,12/4/2016 10:59,12/4/2016 11:32,3,-73.78923798,40.64147568,-73.91036224,40.69786072,N
id3838727,1,12/4/2016 11:11,12/4/2016 11:19,1,-73.98445129,40.73685074,-73.99340057,40.72979355,N
id1941671,1,12/4/2016 11:12,12/4/2016 11:49,1,-73.94719696,40.78023529,-73.95098114,40.77929688,N
id3430864,2,12/4/2016 11:12,12/4/2016 11:23,3,-73.97772217,40.76414108,-73.95925903,40.78348923,N
id2712435,2,12/4/2016 11:23,12/4/2016 11:41,1,-73.9640274,40.75748062,-73.98085785,40.7537117,N
id2769045,1,12/4/2016 11:23,12/4/2016 11:42,1,-73.98881531,40.74889374,-73.97068024,40.76491165,N
id2909905,2,12/4/2016 11:41,12/4/2016 11:50,1,-73.97839355,40.76324081,-73.97949982,40.75249863,N
id0707492,2,12/4/2016 11:42,12/4/2016 11:48,1,-73.9543457,40.78692245,-73.9586792,40.77839661,N
id1181160,2,12/4/2016 12:05,12/4/2016 12:11,1,-74.00345612,40.73260117,-74.00372314,40.71758652,N
id3307211,1,12/4/2016 12:06,12/4/2016 12:19,2,-73.97441101,40.75174713,-73.98500061,40.75523758,N
id2232979,2,12/4/2016 12:14,12/4/2016 12:34,1,-73.86340332,40.7698555,-73.92276764,40.81335449,N
id0218346,1,12/4/2016 12:33,12/4/2016 12:36,1,-73.96876526,40.79853821,-73.96207428,40.80565262,N
id3203725,2,12/4/2016 12:42,12/4/2016 12:56,1,-73.95063782,40.77128601,-73.96216583,40.76961899,N
id1937955,2,12/4/2016 13:11,12/4/2016 13:29,1,-73.96659851,40.7640419,-73.95192719,40.76602173,N
id3662809,1,12/4/2016 13:13,12/4/2016 13:29,1,-73.97682953,40.76396942,-73.98737335,40.74163818,N
id2214784,1,12/4/2016 13:15,12/4/2016 13:25,1,-73.99720001,40.72455597,-73.99363708,40.7377243,N
id1050311,1,12/4/2016 13:23,12/4/2016 13:38,1,-73.97992706,40.73910522,-73.96542358,40.75772858,N
id0008309,2,12/4/2016 13:30,12/4/2016 13:44,1,-73.99456787,40.73152542,-73.98547363,40.74107742,N
id2852638,2,12/4/2016 13:30,12/4/2016 13:39,1,-73.96320343,40.80389786,-73.95503998,40.78427887,N
id3072035,2,12/4/2016 13:31,12/4/2016 13:59,1,-73.95411682,40.78718185,-73.9829483,40.74923706,N
id0715143,1,12/4/2016 13:36,12/4/2016 13:41,2,-73.98497772,40.74742508,-73.98922729,40.74113464,N
id0068246,1,12/4/2016 13:59,12/4/2016 14:19,2,-73.97660828,40.78061676,-73.9798584,40.75511169,N
id3619654,1,12/4/2016 14:18,12/4/2016 14:27,1,-73.96383667,40.7743988,-73.96792603,40.76589584,N
id0346353,1,12/4/2016 14:25,12/4/2016 14:44,2,-73.97187805,40.79479218,-73.85030365,40.82855988,N
id3638930,1,12/4/2016 14:39,12/4/2016 14:49,1,-73.9805603,40.75708389,-73.97310638,40.75035858,N
id0920470,2,12/4/2016 14:41,12/4/2016 14:46,1,-73.96897888,40.75785065,-73.97348022,40.76250076,N
id3431423,1,12/4/2016 15:11,12/4/2016 15:48,1,-73.98613739,40.75988007,-73.86512756,40.77056885,N
id1440472,2,12/4/2016 15:46,12/4/2016 16:00,5,-73.985672,40.73526001,-73.96231079,40.75889969,N
id1420538,2,12/4/2016 16:03,12/4/2016 16:07,1,-73.98660278,40.74288177,-73.99175262,40.74914932,N
id1841950,1,12/4/2016 16:08,12/4/2016 16:35,1,-73.97297668,40.76217651,-73.87265778,40.77430344,N
id1383932,2,12/4/2016 16:25,12/4/2016 16:35,1,-74.01446533,40.71436691,-74.01403809,40.71396637,N
id1195941,2,12/4/2016 16:28,12/4/2016 16:36,1,-73.96566772,40.76244354,-73.9808197,40.74595642,N
id0358555,2,12/4/2016 16:33,12/4/2016 16:47,2,-73.97001648,40.75865173,-73.95467377,40.76582336,N
id1436459,2,12/4/2016 16:56,12/4/2016 17:10,1,-73.98095703,40.76804352,-73.96331024,40.80522156,N
id3960590,2,12/4/2016 17:23,12/4/2016 17:26,2,-73.9468689,40.77219009,-73.95562744,40.77346039,N
id0071886,1,12/4/2016 17:53,12/4/2016 18:00,2,-73.96063232,40.76147461,-73.96465302,40.7556839,N
id1848905,2,12/4/2016 18:26,12/4/2016 18:40,1,-73.98283386,40.73240662,-74.0067215,40.73605728,N
id3295434,1,12/4/2016 18:30,12/4/2016 18:57,1,-74.0116806,40.70282364,-73.99137115,40.75503159,N
id1752900,1,12/4/2016 18:45,12/4/2016 19:00,1,-73.99000549,40.75634003,-73.96733856,40.75443649,N
id2980271,2,12/4/2016 18:48,12/4/2016 19:19,5,-74.00228882,40.72412109,-73.95427704,40.77886963,N
id0966625,2,12/4/2016 19:33,12/4/2016 20:05,2,-73.78347015,40.64870071,-73.9633255,40.70866013,N
id1487845,2,12/4/2016 19:56,12/4/2016 20:02,2,-74.00595856,40.74845123,-73.99332428,40.76251602,N
id2823249,2,12/4/2016 19:57,12/4/2016 20:10,1,-73.98505402,40.75328064,-73.99092102,40.77091599,N
id0626303,1,12/4/2016 19:59,12/4/2016 20:01,1,-73.99876404,40.73496628,-74.00364685,40.73628616,N
id3714889,1,12/4/2016 20:07,12/4/2016 20:13,1,-73.98577881,40.75073242,-73.98961639,40.73833847,N
id3363012,2,12/4/2016 20:22,12/4/2016 20:24,1,-73.96196747,40.77008057,-73.96077728,40.77505112,N
id2042948,2,12/4/2016 20:38,12/4/2016 20:47,6,-73.98722839,40.72236633,-73.96112823,40.71202469,N
id2230857,2,12/4/2016 20:38,12/4/2016 20:47,3,-73.96422577,40.80773544,-73.97655487,40.78040314,N
id0931793,2,12/4/2016 20:43,12/4/2016 20:51,1,-73.99533081,40.75690079,-73.98610687,40.77748871,N
id2352567,1,12/4/2016 20:44,12/4/2016 20:58,1,-73.97826385,40.76287842,-73.96569061,40.80068207,N
id1430448,2,12/4/2016 20:46,12/4/2016 20:52,1,-73.96659088,40.7641983,-73.96224976,40.77539063,N
id2796547,2,12/4/2016 20:58,12/4/2016 21:07,5,-73.98452759,40.76026535,-73.9875946,40.74576187,N
id3409041,1,12/4/2016 21:07,12/4/2016 21:18,1,-73.97693634,40.75594711,-73.9539032,40.78162384,N
id3529649,1,12/4/2016 21:10,12/4/2016 21:19,1,-73.95393372,40.77486801,-73.97348785,40.74790192,N
id1485709,1,12/4/2016 21:18,12/4/2016 21:27,2,-73.99151611,40.72455215,-73.99913025,40.71897125,N
id0508232,1,12/4/2016 21:20,12/4/2016 21:40,1,-73.99965668,40.73838043,-73.9493866,40.78500748,N
id0982165,2,12/4/2016 21:29,12/4/2016 21:49,1,-73.98031616,40.7588501,-74.01013947,40.70508194,N
id2077985,2,12/4/2016 21:43,12/4/2016 21:54,2,-73.97840118,40.76366425,-73.98639679,40.73617554,N
id1398829,2,12/4/2016 22:25,12/4/2016 22:29,1,-73.99022675,40.75640106,-74.00108337,40.74677658,N
id3958310,2,12/4/2016 22:28,12/4/2016 23:01,2,-73.99101257,40.73503113,-73.920578,40.74768066,N
id2093801,2,12/4/2016 22:33,12/4/2016 23:12,6,-73.98421478,40.75492859,-73.84542847,40.77441788,N
id1942050,1,12/4/2016 22:43,12/4/2016 22:48,4,-74.00584412,40.74030304,-73.98873138,40.74863434,N
id3460584,2,12/4/2016 22:49,12/4/2016 23:18,1,-73.97796631,40.72522354,-73.95687866,40.68710327,N
id2181647,2,12/4/2016 22:49,12/4/2016 23:05,6,-73.8635788,40.7696228,-73.95186615,40.71255875,N
id1119347,2,12/4/2016 23:06,12/4/2016 23:18,1,-73.9730072,40.75640869,-73.99119568,40.75630569,N
id2648603,2,12/4/2016 23:15,12/4/2016 23:27,1,-73.96559906,40.75460052,-73.95862579,40.77415085,N
id2114928,1,12/4/2016 23:15,12/4/2016 23:24,1,-74.00415802,40.74235535,-74.01078033,40.72009277,N
id0477640,1,12/4/2016 23:29,12/4/2016 23:50,1,-73.97367859,40.7625885,-74.00922394,40.70881653,N
id1116510,1,12/5/2016 0:50,12/5/2016 0:57,1,-73.98730469,40.72121811,-73.97735596,40.73868561,N
id0786048,2,12/5/2016 0:54,12/5/2016 1:09,1,-73.98617554,40.75584793,-73.94930267,40.78612137,N
id3637026,2,12/5/2016 1:04,12/5/2016 1:14,1,-74.01421356,40.71505356,-74.00714874,40.70871353,N
id0464314,1,12/5/2016 1:12,12/5/2016 1:30,2,-74.00015259,40.73053741,-73.94728088,40.79103851,N
id2788688,1,12/5/2016 2:37,12/5/2016 2:50,1,-73.994133,40.75119019,-73.95822144,40.76463318,N
id0392661,1,12/5/2016 5:24,12/5/2016 5:28,1,-73.97466278,40.75054932,-73.96327972,40.76602936,N
id0792987,2,12/5/2016 6:20,12/5/2016 6:24,1,-73.97657013,40.78066635,-73.97113037,40.79440308,N
id0728352,1,12/5/2016 6:38,12/5/2016 6:43,1,-73.97901917,40.75012207,-73.97021484,40.76182938,N
id0644183,1,12/5/2016 6:44,12/5/2016 6:51,1,-73.98137665,40.77358627,-73.97612762,40.75605011,N
id2203645,1,12/5/2016 6:52,12/5/2016 6:55,1,-74.00330353,40.72693634,-74.0094223,40.71509933,N
id3213206,1,12/5/2016 7:12,12/5/2016 7:20,1,-73.96105194,40.7576561,-73.96323395,40.77128983,N
id2662385,2,12/5/2016 7:36,12/5/2016 7:51,5,-73.96179962,40.76816177,-73.98542786,40.74150848,N
id1799600,1,12/5/2016 7:58,12/5/2016 8:10,1,-73.99762726,40.75648499,-73.99160004,40.74241638,N
id0013162,2,12/5/2016 8:18,12/5/2016 8:29,1,-73.97653961,40.77535248,-73.97197723,40.75638199,N
id0018117,1,12/5/2016 8:26,12/5/2016 8:55,2,-73.98518372,40.75930786,-74.01664734,40.70567322,N
id2363618,2,12/5/2016 9:01,12/5/2016 9:12,1,-74.00229645,40.72962189,-74.00572205,40.74568939,N
id3782909,2,12/5/2016 9:08,12/5/2016 9:26,1,-73.98168945,40.77846146,-73.95948029,40.76337814,N
id1548044,1,12/5/2016 9:12,12/5/2016 9:22,1,-73.99911499,40.73573303,-74.00428009,40.75063705,N
id1994387,1,12/5/2016 9:56,12/5/2016 10:00,1,-73.99810028,40.74100876,-74.00753021,40.74279785,N
id3128098,1,12/5/2016 10:11,12/5/2016 10:17,1,-73.97538757,40.7489357,-73.97751617,40.74967957,N
id0968274,1,12/5/2016 10:21,12/5/2016 10:37,1,-73.95506287,40.77311707,-73.97646332,40.76079941,N
id2518970,1,12/5/2016 10:29,12/5/2016 10:53,2,-73.98914337,40.74057007,-73.96910095,40.7623558,N
id3389822,1,12/5/2016 10:34,12/5/2016 11:16,1,-73.9992218,40.72009659,-73.85483551,40.69733429,N
id2901854,1,12/5/2016 10:36,12/5/2016 10:48,1,-73.98384857,40.72560501,-73.96907806,40.75011444,N
id3522077,2,12/5/2016 10:47,12/5/2016 11:24,2,-73.98351288,40.74430084,-73.78347778,40.64368057,N
id0750769,1,12/5/2016 10:52,12/5/2016 11:19,1,-73.98075104,40.76124191,-73.87083435,40.77407837,N
id1277483,2,12/5/2016 11:01,12/5/2016 11:14,1,-73.9823761,40.7453537,-73.99034882,40.75359344,N
id2486519,2,12/5/2016 11:06,12/5/2016 11:21,1,-73.98079681,40.75907898,-73.98152161,40.74559021,N
id0243163,2,12/5/2016 11:08,12/5/2016 11:30,6,-73.96398163,40.77389526,-74.0138855,40.71400833,N
id3729146,2,12/5/2016 11:14,12/5/2016 11:33,1,-73.98940277,40.76780701,-73.97674561,40.77669525,N
id3750236,1,12/5/2016 11:40,12/5/2016 12:22,1,-73.95438385,40.7782135,-74.0071106,40.74152374,N
id0160092,2,12/5/2016 12:01,12/5/2016 12:10,2,-73.97683716,40.74349976,-73.99407959,40.7326088,N
id1226900,2,12/5/2016 12:04,12/5/2016 12:21,1,-73.97051239,40.76523972,-73.955513,40.78525162,N
id1806586,1,12/5/2016 12:11,12/5/2016 12:37,1,-73.98648071,40.73401642,-73.96128082,40.76042938,N
id0846849,2,12/5/2016 12:15,12/5/2016 12:27,1,-73.98950958,40.77643204,-73.98440552,40.76655197,N
id0600145,1,12/5/2016 12:39,12/5/2016 12:48,1,-74.01411438,40.7128067,-74.0079422,40.71263504,N
id1876280,2,12/5/2016 12:44,12/5/2016 12:51,2,-73.98622894,40.7412262,-73.978302,40.75125885,N
id0620468,2,12/5/2016 13:31,12/5/2016 13:38,1,-73.99386597,40.74151611,-73.99817657,40.74062347,N
id0821011,2,12/5/2016 13:46,12/5/2016 14:01,2,-73.96543121,40.76296997,-73.98203278,40.75399017,N
id1969532,1,12/5/2016 13:50,12/5/2016 14:04,1,-73.97509003,40.75000381,-73.97509003,40.75000381,N
id2008429,2,12/5/2016 13:54,12/5/2016 14:01,6,-73.97763824,40.75862885,-73.9883728,40.74802017,N
id0681055,2,12/5/2016 13:56,12/5/2016 14:10,1,-73.98950958,40.75769043,-74.00717926,40.74356842,N
id2256907,2,12/5/2016 13:57,12/5/2016 14:01,1,-73.96604156,40.76187134,-73.96399689,40.76526642,N
id1211472,1,12/5/2016 14:11,12/5/2016 15:03,1,-73.95157623,40.79134369,-73.78914642,40.64167786,Y
id1406132,1,12/5/2016 14:13,12/5/2016 14:30,1,-73.97729492,40.75879288,-73.98548889,40.74132919,N
id2793443,1,12/5/2016 14:33,12/5/2016 14:40,1,-73.98905182,40.73648453,-73.97902679,40.73651886,N
id1360370,2,12/5/2016 15:10,12/5/2016 15:14,2,-73.98303986,40.78173065,-73.97823334,40.78919601,N
id0198948,2,12/5/2016 15:32,12/5/2016 15:53,1,-73.9822464,40.76478958,-73.99388123,40.74636078,N
id3719991,2,12/5/2016 16:01,12/5/2016 16:06,1,-73.96569824,40.75868225,-73.95366669,40.77085114,N
id0757931,2,12/5/2016 16:27,12/5/2016 16:44,1,-73.9826355,40.76443863,-73.98001862,40.75452042,N
id1940337,2,12/5/2016 16:28,12/5/2016 16:48,1,-73.98194122,40.76610184,-73.99147797,40.7498436,N
id1467994,1,12/5/2016 16:51,12/5/2016 17:05,1,-73.96551514,40.76599884,-73.96289825,40.76447296,N
id0245800,2,12/5/2016 16:58,12/5/2016 17:23,5,-73.97444153,40.77802658,-73.98638153,40.75350952,N
id3197165,1,12/5/2016 17:20,12/5/2016 17:30,1,-73.97434235,40.79118347,-73.95420837,40.80060196,N
id2032699,2,12/5/2016 17:55,12/5/2016 18:31,1,-74.00421143,40.74753189,-73.95606232,40.78456116,N
id1861035,1,12/5/2016 17:58,12/5/2016 18:02,1,-74.0009079,40.72741318,-74.00133514,40.71981812,N
id3505690,1,12/5/2016 18:00,12/5/2016 18:22,1,-73.98600769,40.76158142,-74.00366211,40.72406006,N
id1957370,2,12/5/2016 18:13,12/5/2016 18:27,1,-73.97554779,40.73321915,-73.99881744,40.72145081,N
id3757297,1,12/5/2016 18:16,12/5/2016 18:40,1,-73.96391296,40.76797485,-73.99061584,40.76121902,N
id2289854,2,12/5/2016 18:20,12/5/2016 18:29,1,-73.97051239,40.75614166,-73.9577179,40.77019882,N
id1098340,1,12/5/2016 18:22,12/5/2016 18:28,4,-73.96114349,40.77848053,-73.94955444,40.77262497,N
id1247315,1,12/5/2016 18:37,12/5/2016 18:42,1,-73.95948792,40.77128601,-73.95860291,40.78118515,N
id0222353,1,12/5/2016 18:37,12/5/2016 18:47,1,-73.99521637,40.7280159,-74.00091553,40.74127579,N
id3003945,1,12/5/2016 18:44,12/5/2016 19:19,1,-74.00846863,40.72026825,-73.95671082,40.77485275,N
id1402087,2,12/5/2016 18:47,12/5/2016 18:58,1,-74.00569153,40.75092316,-74.01024628,40.71596146,N
id2661055,1,12/5/2016 18:56,12/5/2016 19:08,1,-73.9719696,40.76260376,-73.95573425,40.77233505,N
id0873652,2,12/5/2016 19:09,12/5/2016 19:17,1,-73.99590302,40.7595787,-73.98825836,40.74998093,N
id3587213,2,12/5/2016 19:11,12/5/2016 19:16,1,-73.96575928,40.76276016,-73.94902039,40.77746964,N
id2118561,1,12/5/2016 19:19,12/5/2016 19:36,1,-74.01633453,40.70498657,-73.99455261,40.7506485,N
id2051865,2,12/5/2016 19:25,12/5/2016 19:32,5,-73.96757507,40.76532364,-73.95543671,40.76750183,N
id2510502,2,12/5/2016 19:28,12/5/2016 19:39,1,-73.94467163,40.77508545,-73.96692657,40.7651329,N
id3624726,2,12/5/2016 19:42,12/5/2016 19:47,6,-73.98976898,40.74134827,-73.99091339,40.73426819,N
id0182779,2,12/5/2016 19:47,12/5/2016 20:16,6,-73.99720001,40.73662949,-73.95053101,40.79494858,N
id3004890,1,12/5/2016 19:49,12/5/2016 20:04,1,-73.98088837,40.75992966,-73.99353027,40.75900269,N
id2222553,1,12/5/2016 19:57,12/5/2016 20:09,1,-73.95957947,40.78007126,-73.95414734,40.80878448,N
id0349876,1,12/5/2016 20:02,12/5/2016 20:25,3,-73.99053192,40.75152206,-73.98642731,40.73127747,N
id2642253,2,12/5/2016 20:04,12/5/2016 20:12,1,-73.98226166,40.74580383,-73.96257019,40.75888824,N
id1229907,2,12/5/2016 20:19,12/5/2016 20:43,5,-73.87089539,40.77376175,-73.77742767,40.74695587,N
id3898485,2,12/5/2016 20:32,12/5/2016 20:42,6,-73.99717712,40.74213409,-73.98543549,40.73161316,N
id2975374,2,12/5/2016 20:44,12/5/2016 20:49,6,-73.95079041,40.78331757,-73.96153259,40.77106094,N
id1573929,1,12/5/2016 20:57,12/5/2016 21:06,2,-74.00471497,40.75133133,-74.00267029,40.73447037,N
id2021735,2,12/5/2016 21:05,12/5/2016 21:15,1,-73.99703979,40.7333107,-73.99205017,40.72920609,N
id0232832,2,12/5/2016 21:28,12/5/2016 21:49,1,-73.97310638,40.76357651,-73.95622253,40.73289871,N
id2943622,1,12/5/2016 21:29,12/5/2016 21:53,4,-73.97621155,40.75885773,-73.98088837,40.74753189,N
id2375163,2,12/5/2016 21:33,12/5/2016 21:42,1,-73.99104309,40.76063156,-74.00521088,40.73616028,N
id3048673,1,12/5/2016 21:34,12/5/2016 21:39,1,-73.98448181,40.7641716,-73.97663879,40.77747726,N
id1207558,1,12/5/2016 21:55,12/5/2016 22:21,1,-73.7767334,40.6451683,-73.91165161,40.70596695,N
id2820944,1,12/5/2016 21:55,12/5/2016 22:02,2,-73.95388031,40.77442169,-73.96860504,40.76554489,N
id0037008,1,12/5/2016 21:59,12/5/2016 22:10,1,-73.98284912,40.7677002,-73.96537781,40.80096817,N
id3051383,2,12/5/2016 22:03,12/5/2016 22:22,1,-73.97773743,40.74238586,-73.98960114,40.70210648,N
id0050804,2,12/5/2016 22:08,12/5/2016 22:20,1,-73.97268677,40.75292969,-73.95310211,40.77983093,N
id2976194,2,12/5/2016 22:10,12/5/2016 22:16,3,-73.95752716,40.77384186,-73.94647217,40.79975128,N
id0204072,1,12/5/2016 22:15,12/5/2016 22:25,2,-73.97640991,40.67457581,-73.96185303,40.64856339,N
id0313424,1,12/5/2016 22:21,12/5/2016 22:46,1,-73.86360931,40.76976776,-73.9703064,40.7865181,N
id1595998,2,12/5/2016 22:25,12/5/2016 22:41,1,-73.99980927,40.74332047,-74.00787354,40.70859528,N
id1238023,1,12/5/2016 22:48,12/5/2016 22:51,1,-73.97040558,40.75628662,-73.96617889,40.762146,N
id3774059,1,12/5/2016 23:58,13-05-2016 00:04,1,-73.9842453,40.74862289,-73.98968506,40.72951126,N
id2381512,1,12/6/2016 0:01,12/6/2016 0:14,3,-73.98527527,40.7520256,-73.97623444,40.77574921,N
id3440214,2,12/6/2016 0:13,12/6/2016 1:03,6,-73.98160553,40.74108124,-73.9553833,40.71813202,N
id2377394,1,12/6/2016 0:43,12/6/2016 0:54,1,-73.98041534,40.73856354,-73.9994812,40.73115158,N
id2387715,2,12/6/2016 0:47,12/6/2016 0:56,6,-73.98962402,40.71911621,-73.99808502,40.71485138,N
id3867200,2,12/6/2016 0:49,12/6/2016 1:12,2,-74.00536346,40.74108505,-73.95331573,40.77675629,N
id0385327,1,12/6/2016 0:55,12/6/2016 1:07,1,-73.98353577,40.73841858,-73.99319458,40.71994019,N
id3377386,1,12/6/2016 1:22,12/6/2016 1:33,3,-73.98962402,40.73015976,-73.97626495,40.75884628,N
id2377925,2,12/6/2016 1:24,12/6/2016 1:33,1,-73.9881897,40.72357559,-73.98721313,40.7448082,N
id1719728,2,12/6/2016 1:31,12/6/2016 1:36,1,-74.00421906,40.73028183,-73.99892426,40.74473572,N
id3360274,1,12/6/2016 1:37,12/6/2016 1:41,1,-74.00085449,40.73620224,-74.00887299,40.73802948,N
id2209912,2,12/6/2016 1:41,12/6/2016 1:59,2,-73.98822784,40.74861526,-73.95200348,40.80402756,N
id3787750,2,12/6/2016 2:06,12/6/2016 2:22,1,-73.98583221,40.75825882,-73.9245224,40.7436409,N
id3992136,1,12/6/2016 2:40,12/6/2016 2:56,1,-73.98978424,40.73419571,-73.95688629,40.74477768,N
id2599010,2,12/6/2016 2:48,12/6/2016 2:56,1,-73.98334503,40.76264572,-73.97619629,40.75139618,N
id3979246,1,12/6/2016 3:29,12/6/2016 3:29,1,-73.96925354,40.78539658,-73.96964264,40.78486633,N
id3363716,1,12/6/2016 4:08,12/6/2016 4:15,1,-73.98906708,40.71895981,-73.97558594,40.74542618,N
id2619521,2,12/6/2016 4:19,12/6/2016 4:29,6,-73.95503998,40.76916122,-73.97312927,40.79025269,N
id1387613,2,12/6/2016 4:56,12/6/2016 4:59,1,-73.97802734,40.74554062,-73.9801712,40.74246979,N
